.03,8.00,0.21,1.57,8.53,-20.76,0
24451,-7.10,8.00,0.24,1.33,16.28,-20.15,0
24402,-6.70,7.90,0.38,1.45,-0.61,-22.46,0
24426,-7.03,8.00,0.21,1.57,8.53,-20.76,0
24451,-7.10,8.00,0.24,1.33,16.28,-20.15,0
Initialize MPU6050
* Clock Source: 1
* Accel Range:  0
* Accel Offset Registers: -1530 / -493 / 432
===== Calibration Complete =====
t_ms,ax,ay,az,gx,gy,gz,label
9834,-11.38,0.24,-0.39,3.28,2.74,188.75,0
9859,-10.21,1.02,-0.24,1.57,4.20,189.61,0
9884,-9.63,1.75,-0.10,1.21,16.58,185.95,0
9909,-9.00,2.40,-0.30,-0.26,6.64,182.35,0
9934,-7.92,3.21,-0.35,0.66,-41.22,177.59,0
9958,-7.23,4.17,0.05,4.13,-29.82,168.87,0
9983,-7.12,4.91,-0.35,7.67,-24.52,159.24,0
10007,-6.53,5.20,-1.00,5.54,-27.99,156.25,0
10033,-5.93,5.55,-0.86,2.37,-31.65,153.14,0
10057,-4.64,6.24,-0.52,-0.26,-26.53,145.28,0
10082,-3.73,6.57,-0.67,-3.55,-29.58,131.56,0
10107,-3.52,6.42,-0.43,-10.56,-27.99,121.80,0
10132,-2.82,6.61,-0.33,-9.10,-48.85,112.78,0
10157,-2.55,7.19,0.14,-18.43,-47.81,104.49,0
10181,-2.83,7.21,0.66,-16.78,-14.33,99.79,0
10207,-2.08,7.12,0.70,-15.50,-29.27,101.62,0
10232,-1.23,7.53,0.97,-12.02,-28.36,98.20,0
10256,-0.78,7.73,1.15,-7.57,-9.03,92.78,0
10281,-0.26,7.86,1.48,-2.57,-12.81,85.52,0
10305,0.14,7.77,1.39,2.55,-13.60,80.16,0
10331,0.71,7.62,1.32,7.12,-3.36,74.97,0
10355,1.96,7.90,1.37,11.15,-1.04,65.46,0
10380,2.74,8.23,1.67,15.29,-3.48,45.10,0
10405,3.13,8.71,1.92,21.63,2.86,20.77,0
10429,3.49,8.51,1.30,25.96,-8.36,-3.20,0
10454,3.72,8.15,0.49,25.72,-20.07,-28.38,0
10479,3.41,7.44,-0.55,19.68,-15.98,-50.21,0
10504,3.90,7.18,-0.85,9.74,-16.35,-72.22,0
10528,4.34,6.66,-1.41,-3.73,-38.78,-100.33,0
10553,4.07,5.95,-1.52,-18.30,-35.61,-132.89,0
10579,4.08,5.54,-0.74,-28.61,-27.32,-165.57,0
10603,4.27,4.53,-0.78,-35.56,-35.43,-204.48,0
10628,3.20,2.52,-0.84,-44.83,-34.33,-244.05,0
10653,2.65,1.21,-0.11,-51.90,-27.63,-282.40,0
10678,3.08,-0.69,0.66,-54.34,-43.11,-335.82,0
10703,1.52,-3.87,0.73,-57.39,-45.98,-393.74,0
10727,-1.92,-7.70,-0.24,-63.55,-14.09,-452.28,0
10753,-5.60,-13.59,-0.42,-76.96,-1.59,-502.58,0
10777,-12.28,-17.08,0.85,-90.62,-12.69,-527.70,0
10802,-19.91,-16.15,0.28,-95.19,34.26,-492.22,0
10827,-20.60,-18.58,2.69,-119.34,-121.41,-399.47,0
10852,-20.60,-13.01,7.96,-136.35,-243.36,-213.19,0
10878,-20.60,-10.11,14.22,-95.32,-85.13,-19.48,0
10902,-20.60,-8.92,14.99,-19.28,126.70,101.50,0
10928,-20.60,-8.12,11.82,28.16,33.04,150.58,0
10952,-17.61,-6.71,7.93,54.62,150.91,167.47,0
10977,-15.71,-5.56,4.51,51.69,133.23,178.33,0
11003,-14.74,-4.57,1.59,40.90,133.47,188.57,0
11027,-14.21,-3.84,0.30,24.56,95.97,197.53,0
11053,-13.29,-3.11,0.12,19.07,57.86,207.84,0
11077,-12.84,-2.77,-0.13,10.17,23.23,217.78,0
11102,-12.22,-2.32,-0.71,2.85,10.73,225.34,0
11127,-10.99,-1.41,-0.52,0.29,-0.31,228.57,0
11152,-9.99,-0.65,-0.95,-5.13,0.85,225.83,0
11177,-9.75,0.40,-0.91,-12.45,5.06,222.11,0
11201,-8.87,1.15,-0.49,-16.35,-7.20,221.44,0
11226,-7.64,1.75,-0.23,-17.27,-3.54,219.54,0
11251,-6.19,2.77,0.09,-18.12,-10.37,211.56,0
11276,-5.39,3.84,0.31,-15.26,-2.99,195.03,0
11301,-4.70,4.22,0.66,-14.22,-13.66,179.00,0
11325,-4.41,4.47,-0.56,-18.73,-20.37,168.94,0
11351,-3.79,5.17,-0.35,-23.91,-28.30,162.11,0
11375,-2.48,5.74,0.20,-26.54,-22.69,154.48,0
11400,-1.91,6.20,0.06,-30.62,-19.27,140.77,0
11426,-1.08,6.62,0.32,-36.72,-35.43,129.79,0
11450,-0.41,7.28,0.67,-38.06,-31.53,118.27,0
11475,-0.40,7.26,1.80,-36.84,-12.75,106.31,0
11499,0.29,7.46,2.00,-34.65,18.96,96.74,0
11525,1.08,7.66,3.62,-30.99,-42.56,82.41,0
11549,0.64,7.82,2.64,-24.34,12.50,68.45,0
11574,0.47,7.99,3.08,-14.71,10.54,59.55,0
11599,0.61,8.49,3.16,-5.01,7.19,50.22,0
11624,0.57,8.67,2.96,1.69,-2.08,39.79,0
11649,0.18,8.89,2.77,8.28,9.02,32.35,0
11673,-0.32,8.74,1.90,9.99,13.72,28.88,0
11698,0.35,8.87,2.22,8.52,13.72,27.47,0
11722,1.05,9.44,2.63,10.72,15.18,19.00,0
11747,1.95,8.91,2.56,12.79,9.08,6.99,0
11772,2.60,8.71,2.55,12.98,-5.98,-8.07,0
11797,3.27,8.63,2.77,17.24,0.91,-25.57,0
11822,4.36,7.95,2.45,22.55,1.95,-48.62,0
11846,4.78,7.05,1.82,21.76,-4.27,-78.81,0
11871,4.73,6.95,1.74,19.74,-15.37,-110.76,0
11896,3.59,6.95,1.72,22.61,-14.03,-145.82,0
11921,2.68,6.60,1.39,25.11,-16.83,-177.71,0
11946,2.17,5.40,0.65,22.61,-37.69,-208.07,0
11970,1.89,3.67,0.19,12.73,-53.85,-236.30,0
11996,2.16,2.92,-0.01,1.21,-53.48,-273.07,0
12020,2.52,1.07,0.42,-7.76,-45.00,-328.99,0
12045,1.84,-2.35,0.78,-16.78,-65.19,-394.41,0
12070,0.21,-7.20,0.03,-36.35,-104.58,-463.62,0
12095,-4.98,-13.64,-1.91,-81.78,-121.28,-517.89,0
12120,-9.42,-18.00,-0.20,-130.07,-161.04,-533.50,0
12144,-15.94,-19.65,2.26,-190.07,-144.09,-496.36,0
12170,-20.60,-16.97,8.54,-218.36,-157.01,-394.90,0
12195,-20.60,-12.78,14.69,-185.32,-206.95,-242.34,0
12220,-20.60,-8.12,18.68,-108.43,-95.06,-83.44,0
12245,-20.60,-9.38,17.92,-9.89,74.63,31.19,0
12270,-19.35,-9.80,12.25,34.26,135.18,99.85,0
12295,-15.82,-8.60,9.69,53.16,102.01,135.40,0
12319,-13.89,-6.38,7.32,54.32,176.76,153.27,0
12345,-13.66,-4.86,4.88,43.95,157.98,165.58,0
12370,-13.39,-4.35,3.79,34.93,160.30,177.23,0
12395,-13.93,-4.40,2.34,27.61,59.93,190.64,0
12420,-13.56,-3.88,3.44,19.62,113.65,206.01,0
12444,-12.89,-3.05,3.08,19.44,89.08,214.54,0
12470,-12.49,-2.68,1.76,20.72,57.25,219.36,0
12495,-12.29,-1.98,1.21,17.98,30.91,222.65,0
12519,-11.42,-1.11,0.84,15.54,25.42,227.72,0
12545,-9.87,0.10,1.06,15.96,2.68,227.11,0
12569,-9.29,0.83,0.30,15.90,1.34,220.83,0
12594,-8.80,1.37,0.27,10.29,19.57,218.08,0
12618,-8.27,2.15,-0.11,5.48,2.68,213.57,0
12644,-7.20,2.87,-0.13,-1.11,-13.42,210.89,0
12669,-6.35,3.84,0.47,-2.88,-11.28,204.61,0
12693,-5.07,4.77,0.90,-1.17,-11.47,196.50,0
12718,-4.47,5.20,0.35,-0.62,-21.35,184.30,0
12743,-4.05,5.35,0.10,-5.20,-9.46,176.25,0
12768,-3.16,6.03,0.02,-10.56,1.52,170.16,0
12793,-2.52,6.36,0.41,-15.38,-13.36,162.59,0
12817,-1.46,6.74,0.73,-18.18,-10.00,154.61,0
12843,-0.53,7.17,0.65,-18.18,-13.97,144.18,0
12867,0.40,7.19,0.92,-18.37,-16.77,132.84,0
12892,1.28,7.20,1.03,-19.83,-16.53,121.44,0
12916,2.12,7.53,1.33,-20.01,-0.98,106.13,0
12942,2.82,7.77,0.68,-21.05,18.29,86.62,0
12967,3.47,7.92,1.69,-18.06,-1.22,67.29,0
12991,4.02,7.93,1.92,-15.07,-6.04,47.84,0
13016,3.98,8.39,2.00,-10.62,-0.74,25.52,0
13040,3.75,8.56,2.15,-4.83,13.78,4.00,0
13065,3.38,8.72,2.30,0.35,9.45,-14.29,0
13091,2.82,8.76,2.05,3.95,4.69,-29.36,0
13115,2.36,8.54,1.79,6.15,7.80,-40.70,0
13140,1.98,8.44,1.73,5.96,8.65,-51.79,0
13164,1.94,8.53,1.93,6.39,7.80,-63.32,0
13189,1.74,8.31,1.75,7.55,1.64,-77.46,0
13213,2.16,7.73,1.33,5.05,-4.03,-92.34,0
13238,3.37,7.31,2.35,3.83,-16.28,-113.62,0
13264,3.80,7.28,3.07,9.13,-31.04,-147.16,0
13288,3.47,6.64,3.17,21.02,-15.13,-186.00,0
13313,3.27,5.20,2.60,28.71,-26.59,-227.22,0
13337,3.35,3.54,2.69,34.80,-12.32,-272.04,0
13363,3.44,1.15,2.41,49.56,0.42,-329.17,0
13387,2.33,-2.46,1.06,60.72,-2.02,-391.67,0
13412,0.86,-6.98,-0.96,51.76,-52.26,-453.50,0
13437,-3.87,-11.73,-3.67,16.39,-55.25,-507.16,0
13462,-9.70,-16.46,-2.57,-35.93,-122.99,-522.76,0
13487,-17.54,-15.70,-0.47,-100.19,-135.80,-486.36,0
13512,-20.60,-12.50,5.22,-116.96,-149.27,-383.68,0
13537,-20.60,-7.10,8.88,-95.68,-182.50,-232.46,0
13563,-20.60,-6.70,9.90,-56.54,-4.58,-90.70,0
13587,-20.60,-9.18,7.68,-17.82,171.95,11.62,0
13612,-20.60,-10.26,5.81,-18.00,83.71,64.61,0
13637,-18.87,-7.48,7.44,-12.15,125.67,83.63,0
13662,-18.16,-4.12,6.50,3.40,101.34,96.80,0
13687,-17.95,-3.15,4.88,16.02,110.60,124.18,0
13712,-16.86,-3.43,2.15,16.88,49.63,156.56,0
13737,-15.44,-3.50,1.50,14.26,39.63,183.45,0
13761,-14.43,-3.21,1.45,9.62,26.64,203.33,0
13787,-13.50,-2.74,0.94,10.23,14.02,214.36,0
13811,-12.73,-2.37,-0.23,9.56,6.82,220.70,0
13836,-11.35,-1.74,-0.38,2.18,26.03,221.74,0
13861,-11.12,-0.76,-0.52,-7.39,34.02,220.22,0
13886,-10.49,-0.10,-0.55,-11.84,10.79,221.62,0
13911,-9.30,0.68,-0.86,-17.51,28.41,222.53,0
13935,-8.37,1.67,-0.52,-21.78,24.87,220.64,0
13961,-7.35,2.18,-0.75,-27.15,18.11,217.96,0
13986,-6.37,3.19,-0.32,-30.44,2.25,210.40,0
14010,-5.17,4.03,0.52,-30.01,-12.50,200.76,0
14035,-4.34,4.67,0.29,-30.26,5.54,190.95,0
14060,-4.14,5.48,-0.25,-30.93,3.65,179.30,0
14085,-3.58,5.88,0.17,-34.83,3.90,172.53,0
14109,-2.41,5.95,0.42,-36.48,1.82,166.62,0
14134,-1.64,6.38,0.99,-36.23,-20.25,161.56,0
14160,-1.65,6.80,1.45,-36.35,4.08,158.33,0
14184,-1.41,7.12,1.93,-33.18,11.95,154.42,0
14209,-0.15,7.32,1.96,-28.43,-0.92,149.73,0
14233,0.99,7.53,2.57,-24.10,-0.25,140.46,0
14259,2.00,7.57,2.53,-19.71,-3.30,126.07,0
14283,2.80,7.75,2.58,-17.15,-5.92,106.68,0
14308,3.25,7.85,2.94,-13.30,-6.71,87.78,0
14333,3.80,7.77,2.75,-9.52,-4.27,70.77,0
14357,4.29,7.67,2.58,-7.45,-4.76,51.50,0
14383,4.41,7.68,2.34,-6.05,-1.35,31.44,0
14407,4.65,7.82,2.20,-5.81,-11.96,13.27,0
14432,4.31,7.78,2.06,-5.87,-0.80,-3.56,0
14457,4.25,7.95,2.19,-5.81,-15.80,-18.81,0
14481,4.17,8.58,2.51,-2.88,8.04,-34.96,0
14506,3.80,8.46,2.57,-0.99,5.73,-51.79,0
14530,3.47,8.18,2.50,2.30,1.76,-66.61,0
14556,3.40,7.63,2.26,4.19,-2.57,-79.23,0
14580,3.59,7.39,1.96,3.40,-1.10,-92.28,0
14605,3.81,7.38,1.97,1.39,-5.37,-111.12,0
14630,4.05,7.06,2.45,1.09,-8.36,-135.63,0
14654,3.79,6.62,2.38,5.11,-10.25,-164.54,0
14679,3.45,5.69,2.02,7.55,-10.31,-193.62,0
14704,3.39,4.82,2.01,9.44,-18.36,-227.10,0
14729,3.93,3.13,1.80,12.18,-40.55,-267.65,0
14754,4.07,0.32,0.74,9.68,-54.70,-314.23,0
14778,3.74,-2.77,-0.17,1.94,-34.52,-361.06,0
14804,2.72,-5.37,0.32,-4.65,-43.36,-420.81,0
14828,-1.71,-10.52,0.62,-12.94,-46.47,-488.56,0
14853,-10.76,-14.31,0.19,-34.46,-25.49,-513.13,0
14878,-20.60,-13.94,-0.32,-47.09,61.40,-459.41,0
14903,-20.60,-11.66,-1.55,-60.01,40.06,-296.36,0
14929,-20.60,-6.46,3.56,-55.93,110.54,-88.32,0
14953,-20.60,-3.51,5.94,-31.11,133.90,45.34,0
14978,-20.60,-2.71,6.32,-1.29,57.43,96.38,0
15003,-17.41,-1.12,6.07,25.23,179.93,91.86,0
15028,-14.92,-0.37,3.10,26.94,124.26,69.12,0
15053,-13.72,0.51,1.32,22.85,39.81,51.56,0
15078,-13.75,2.41,0.02,29.50,-44.33,49.55,0
15103,-14.34,1.56,-0.17,28.95,-47.56,56.07,0
15127,-15.05,0.95,-0.58,29.50,-49.58,67.35,0
15152,-15.33,0.79,-1.03,27.67,-49.03,86.13,0
15177,-14.95,0.51,-1.24,21.63,-22.69,108.20,0
15202,-14.07,0.55,-1.15,13.77,-5.98,127.47,0
15227,-13.55,0.78,-0.70,10.11,-1.59,142.53,0
15252,-13.07,1.29,-0.58,11.15,12.31,155.95,0
15277,-11.79,1.64,-0.66,10.90,14.63,168.69,0
15301,-11.22,1.84,-1.02,8.77,15.42,177.47,0
15326,-9.94,2.32,-1.01,3.22,14.02,185.95,0
15352,-8.99,3.03,-1.12,-1.17,5.85,185.34,0
15376,-7.99,3.59,-0.77,-4.04,-6.53,185.22,0
15401,-7.26,3.99,-0.99,-8.12,3.59,187.17,0
15425,-6.00,4.23,-0.48,-12.70,6.95,190.76,0
15450,-4.80,4.78,-0.41,-13.18,-9.09,185.95,0
15475,-3.59,5.57,-0.55,-13.12,-15.19,173.45,0
15500,-3.46,5.68,-0.11,-10.68,-29.39,159.91,0
15525,-3.45,6.44,-0.38,-17.45,18.65,155.83,0
15550,-2.33,6.69,-0.29,-19.40,3.04,151.01,0
15575,-1.67,7.07,0.07,-19.77,-3.24,143.87,0
15599,-1.21,6.91,-0.01,-19.77,0.73,142.23,0
15624,-0.48,7.29,0.02,-22.15,0.06,138.81,0
15650,0.42,8.13,0.07,-23.91,7.80,129.48,0
15674,0.79,7.71,0.24,-27.51,10.48,118.63,0
15699,1.28,7.53,0.17,-28.79,25.48,110.52,0
15723,2.38,7.41,0.67,-31.84,15.61,100.70,0
15749,2.74,7.93,1.03,-31.90,7.56,85.95,0
15773,3.31,7.68,1.62,-29.71,1.09,76.19,0
15798,4.05,7.45,1.93,-24.95,-6.53,64.97,0
15823,5.21,7.91,2.67,-17.57,-14.52,46.80,0
15847,6.07,8.67,3.05,-5.01,-11.96,18.69,0
15873,5.95,8.63,2.71,9.01,-6.65,-13.26,0
15897,5.49,7.99,2.15,14.38,-13.78,-37.59,0
15922,4.93,7.62,1.34,17.43,-17.75,-58.75,0
15946,4.49,7.44,0.77,17.91,-12.38,-76.73,0
15971,4.23,7.47,0.17,14.07,-12.81,-94.90,0
15997,3.75,7.22,-0.41,6.51,-14.27,-113.62,0
16021,3.28,6.73,-0.45,-1.23,-10.00,-129.42,0
16046,3.96,6.22,0.13,-7.88,-15.07,-145.82,0
16070,5.17,6.04,0.44,-9.52,-17.50,-178.62,0
16096,5.35,4.55,0.99,-9.77,-34.46,-221.37,0
16121,4.98,3.19,0.86,-5.13,7.31,-266.61,0
16145,4.90,0.77,0.71,2.98,-18.24,-320.94,0
16170,4.38,-1.73,0.41,1.09,-43.91,-380.14,0
16195,3.81,-5.67,0.28,-4.59,-36.47,-449.35,0
16220,0.50,-11.76,-0.58,-20.80,-80.00,-529.11,0
16244,-6.97,-18.21,-1.61,-63.73,-148.17,-574.59,0
16270,-17.71,-19.65,-1.30,-110.93,-20.55,-551.30,0
16295,-20.60,-17.24,2.57,-118.97,-17.87,-449.78,0
16319,-20.60,-10.48,6.40,-112.82,-169.88,-268.99,0
16345,-20.60,-8.75,8.38,-94.34,-110.13,-68.38,0
16369,-20.60,-9.70,12.49,-49.16,263.71,69.30,0
16395,-20.60,-9.07,8.46,-24.28,100.42,111.98,0
16420,-17.65,-5.60,7.90,-5.01,44.93,102.41,0
16444,-16.69,-2.68,6.18,16.88,116.82,97.05,0
16470,-16.92,-2.21,3.64,24.56,59.51,113.63,0
16494,-16.56,-2.61,0.94,22.67,57.74,139.12,0
16519,-15.16,-1.95,0.73,21.45,2.43,157.84,0
16544,-14.42,-1.65,0.43,22.79,-26.10,172.05,0
16569,-13.57,-1.31,0.46,25.41,-0.43,188.39,0
16594,-12.78,-1.56,0.19,25.66,2.01,199.91,0
16619,-11.92,-0.92,-0.00,26.33,-9.64,206.92,0
16644,-11.30,-0.43,-0.26,25.05,14.75,214.54,0
16668,-10.18,0.41,-0.20,21.57,40.30,220.64,0
16693,-8.95,0.84,-0.30,18.71,17.86,221.37,0
16719,-8.04,1.63,-0.82,12.85,15.00,218.69,0
16743,-7.18,2.44,-0.71,6.63,8.41,216.19,0
16768,-6.01,3.53,-0.85,3.65,-9.03,208.75,0
16792,-4.89,4.53,-1.03,1.63,-8.17,195.28,0
16818,-3.91,5.28,-0.58,-2.57,-6.53,181.68,0
16842,-3.02,5.81,-0.33,-5.81,-5.92,169.79,0
16867,-2.55,6.26,-0.28,-6.60,-20.74,156.86,0
16892,-2.34,6.61,-0.69,-8.79,19.75,148.14,0
16916,-1.43,7.17,-0.54,-12.94,1.52,136.13,0
16942,-1.36,7.42,-0.47,-16.96,-10.67,124.48,0
16966,-1.43,7.69,-0.23,-19.89,-19.64,117.41,0
16991,-1.13,8.10,-0.29,-21.96,-1.04,113.27,0
17017,-0.63,8.12,-0.28,-24.10,-9.82,108.88,0
17041,-0.50,8.18,0.16,-25.50,-2.87,106.92,0
17066,-0.42,8.41,0.27,-25.62,17.80,106.31,0
17090,0.20,8.36,0.34,-26.72,10.67,103.81,0
17116,0.88,7.65,1.28,-30.87,8.84,104.42,0
17140,1.66,7.36,1.45,-29.71,27.31,104.67,0
17165,2.31,7.72,1.61,-25.50,50.06,99.97,0
17190,3.04,7.79,2.57,-20.68,48.59,90.34,0
17215,3.92,7.82,2.98,-15.44,20.91,79.85,0
17240,4.89,7.95,2.66,-8.12,21.89,63.33,0
17264,5.78,7.90,2.91,-2.09,19.39,42.90,0
17289,6.64,8.47,2.67,5.96,10.06,18.39,0
17314,6.65,8.16,1.94,10.17,-3.54,-11.67,0
17338,5.88,8.11,2.10,12.55,-14.27,-36.06,0
17364,5.47,7.94,1.94,16.51,-20.00,-55.88,0
17388,5.36,7.32,1.38,17.55,-14.39,-74.60,0
17413,5.77,7.02,0.94,14.68,-19.39,-93.50,0
17437,6.03,7.01,0.66,11.02,-26.16,-121.92,0
17463,5.74,6.39,0.76,6.94,-28.05,-150.76,0
17488,5.59,5.91,0.99,3.95,-37.93,-179.72,0
17512,5.86,5.20,1.38,3.59,-51.96,-215.88,0
17537,5.81,4.11,1.39,4.62,-58.91,-260.51,0
17562,5.99,2.41,0.91,4.99,-48.66,-311.30,0
17587,5.92,-0.18,0.25,-0.62,-52.93,-375.27,0
17611,4.65,-4.33,0.17,-8.61,-65.61,-448.50,0
17636,1.74,-10.12,-1.10,-28.24,-103.97,-516.73,0
17662,-2.91,-15.51,-2.16,-72.08,-113.36,-557.09,0
17686,-9.38,-19.65,-1.25,-129.77,-176.04,-561.24,0
17712,-18.72,-19.54,0.94,-179.22,-118.97,-509.72,0
17736,-20.60,-15.40,5.71,-194.95,-123.17,-382.28,0
17762,-20.60,-10.69,9.79,-172.75,-135.80,-219.60,0
17787,-20.60,-8.07,13.05,-111.60,11.89,-70.64,0
17812,-20.60,-9.53,12.45,-47.39,246.70,18.21,0
17837,-19.73,-9.97,8.70,-25.62,85.12,47.05,0
17861,-17.88,-8.68,8.14,-15.56,74.02,52.05,0
17887,-18.15,-6.12,7.35,-5.13,85.12,59.85,0
17912,-17.89,-4.56,6.37,13.52,17.19,83.14,0
17936,-17.88,-4.30,4.99,24.50,95.91,117.78,0
17961,-17.07,-4.18,4.48,33.65,46.46,151.62,0
17986,-15.85,-3.82,3.09,45.11,23.47,177.90,0
18011,-15.25,-4.08,2.35,51.76,18.47,198.69,0
18035,-14.70,-3.87,1.41,52.06,10.12,217.72,0
18061,-13.73,-3.40,0.83,48.22,16.40,235.03,0
18086,-12.50,-2.59,0.74,45.05,32.74,247.47,0
18110,-11.51,-1.78,0.40,39.56,39.08,253.33,0
18136,-10.67,-0.94,-0.02,31.57,48.90,258.14,0
18160,-8.95,0.08,-0.04,24.74,25.30,258.75,0
18185,-7.70,1.27,-0.44,19.68,32.80,254.00,0
18211,-7.11,2.13,-0.69,15.05,24.81,244.06,0
18235,-5.41,3.09,-0.36,10.05,10.48,236.80,0
18260,-3.59,3.81,-0.29,5.23,2.62,223.57,0
18284,-3.03,4.65,-1.01,2.98,3.35,206.37,0
18310,-2.59,5.42,-0.75,-4.10,33.78,190.95,0
18334,-2.31,6.06,-0.63,-9.28,-2.32,179.30,0
18359,-1.82,6.10,-0.36,-11.05,-3.78,172.53,0
18384,-0.73,6.44,-0.09,-11.96,13.53,166.56,0
18408,0.12,6.75,0.32,-14.52,4.69,157.17,0
18434,0.63,7.00,0.36,-14.22,4.81,145.40,0
18458,1.32,6.83,0.16,-16.11,2.37,137.41,0
18483,2.34,7.13,0.34,-17.09,9.20,126.68,0
18507,2.68,7.39,0.79,-16.66,-7.08,114.24,0
18533,2.78,7.74,1.34,-16.66,45.00,103.75,0
18558,3.87,8.00,1.30,-14.40,55.12,91.86,0
18582,4.04,8.09,1.49,-11.48,33.17,78.51,0
18607,4.60,8.54,1.80,-6.05,17.86,64.18,0
18631,5.00,8.80,1.50,-1.11,11.22,45.71,0
18657,4.83,8.71,1.16,2.37,2.98,28.27,0
18682,4.73,8.38,0.87,2.24,0.67,15.64,0
18706,5.00,8.11,0.68,0.66,-7.38,2.78,0
18731,4.98,8.22,0.62,-1.90,-4.88,-10.51,0
18755,5.16,8.32,0.64,-4.77,-9.09,-25.70,0
18780,5.19,8.24,1.11,-4.95,-13.36,-42.46,0
18804,5.53,7.80,1.59,-2.76,-22.69,-60.09,0
18830,6.10,7.55,1.65,0.17,-28.11,-82.34,0
18855,6.52,6.96,1.90,2.61,-39.70,-110.27,0
18879,6.40,6.61,2.20,6.45,-52.56,-142.28,0
18904,5.99,6.70,2.49,14.32,-65.43,-177.83,0
18929,5.29,5.69,1.69,21.15,-76.16,-214.96,0
18954,4.27,4.10,0.43,20.17,-65.19,-247.52,0
18979,3.52,2.39,-0.17,14.13,-56.53,-279.11,0
19003,3.29,0.93,-0.49,3.77,-78.17,-313.01,0
19029,1.95,-1.11,-2.04,-19.59,-111.95,-348.56,0
19053,1.58,-3.45,-2.44,-46.90,-53.91,-382.71,0
19078,2.51,-6.79,-1.47,-70.68,-97.50,-432.09,0
19103,-0.33,-11.40,-0.14,-91.35,-74.52,-494.11,0
19128,-5.87,-17.20,-2.26,-126.41,-96.28,-527.34,0
19153,-12.75,-19.65,-1.52,-187.57,-145.73,-511.24,0
19178,-20.60,-19.65,2.59,-239.22,-163.91,-429.47,0
19203,-20.60,-16.69,8.96,-238.36,-149.52,-302.16,0
19228,-20.60,-13.56,12.85,-190.19,-80.49,-168.50,0
19253,-20.60,-9.88,15.85,-114.34,52.43,-67.53,0
19279,-20.60,-8.91,12.89,-45.93,108.17,0.40,0
19303,-19.92,-8.79,8.89,-12.88,128.84,51.38,0
19329,-17.08,-8.27,6.63,-0.01,113.65,89.06,0
19353,-14.58,-7.79,5.42,-2.57,86.76,102.90,0
19378,-13.68,-5.97,5.16,1.94,99.93,104.91,0
19402,-13.74,-4.31,5.25,19.93,55.73,108.69,0
19428,-14.00,-4.70,3.87,36.27,25.61,118.75,0
19453,-14.70,-4.64,2.58,40.60,-2.20,132.41,0
19477,-14.78,-3.96,2.92,48.46,-13.97,151.25,0
19503,-14.44,-3.72,2.63,59.32,-6.96,165.95,0
19527,-14.12,-3.28,2.28,64.62,4.81,177.17,0
19552,-14.22,-2.96,1.62,66.63,14.51,191.01,0
19578,-14.04,-2.55,1.08,66.45,32.68,208.45,0
19602,-13.09,-2.21,0.78,62.49,37.74,225.03,0
19627,-11.81,-1.31,0.66,59.44,29.63,234.24,0
19652,-11.22,-0.60,0.27,55.11,26.58,239.48,0
19677,-10.45,0.15,-0.45,49.68,26.89,244.97,0
19701,-8.84,0.92,-0.85,41.27,19.63,246.31,0
19727,-7.16,1.96,-0.74,31.21,12.13,239.79,0
19752,-6.82,3.16,-0.41,23.16,20.79,227.53,0
19776,-5.22,4.07,-0.16,18.77,31.52,217.65,0
19801,-3.90,4.82,-0.77,14.50,6.34,202.84,0
19826,-3.29,5.45,-1.22,7.49,6.34,187.11,0
19851,-3.03,6.14,-0.88,0.72,8.23,174.67,0
19876,-2.17,6.36,-1.08,-5.26,-2.69,165.28,0
19900,-1.99,6.23,-1.34,-12.02,-4.09,159.73,0
19925,-0.87,6.66,-0.65,-17.57,-1.47,155.03,0
19950,0.08,6.93,-0.43,-19.89,-10.31,142.59,0
19975,0.44,7.03,0.14,-16.84,-9.76,130.89,0
19999,0.94,6.91,-0.39,-24.71,15.36,123.69,0
20024,0.95,7.27,-0.79,-27.51,18.84,115.83,0
20050,0.86,7.29,-0.41,-33.43,15.42,109.91,0
20074,0.77,7.41,0.28,-35.87,14.32,109.30,0
20099,1.68,7.33,0.67,-36.35,23.23,110.16,0
20124,3.10,7.78,1.55,-34.22,26.03,102.96,0
20149,3.81,8.38,2.41,-27.02,19.69,90.46,0
20174,4.60,8.21,2.70,-16.96,13.29,77.78,0
20198,5.61,7.59,2.69,-5.50,10.12,62.72,0
20223,6.42,7.44,2.53,5.05,7.68,43.27,0
20248,7.14,7.49,2.20,11.09,-2.08,20.10,0
20273,7.81,7.76,2.05,15.48,-4.94,-8.62,0
20297,7.86,7.48,1.71,18.58,-11.65,-42.53,0
20322,7.22,7.12,0.73,18.58,-12.69,-73.62,0
20347,6.68,6.46,-0.23,11.69,-16.89,-99.60,0
20372,6.91,6.05,-0.07,-0.44,-25.74,-123.81,0
20397,7.64,6.00,1.22,-6.23,-38.72,-157.71,0
20421,6.66,5.42,0.81,-2.09,-28.66,-196.55,0
20446,5.98,4.26,0.25,-5.62,-37.26,-227.95,0
20472,6.20,3.58,0.49,-13.91,-52.93,-264.35,0
20496,5.72,2.33,0.99,-17.39,-51.59,-309.78,0
20521,4.37,0.33,0.93,-13.91,-34.64,-356.30,0
20546,4.77,-2.33,0.60,-10.44,-29.52,-407.16,0
20571,3.96,-7.01,-0.25,-21.66,-91.41,-476.30,0
20595,0.02,-13.09,-0.51,-53.98,-146.95,-538.74,0
